company,requested_region,normalized_region,region_source,office_label,office_url,review_url,status,failure_reason,discovery_mode,resolved_at
Acer Group,"Canada, KY",canada ky,office-location,"Canada, KY","https://www.glassdoor.com/Location/All-Dell-Technologies-Canada-Office-Locations-EI_IE1327.4,21_IL.22,28_IC1137126.htm","https://www.glassdoor.com/Reviews/Acer-Group-Canada-Reviews-EI_IE3802.0,10_IL.11,17_IC1137126.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:22:11.079143+00:00
Acer Group,"Canton, MA",canton ma,office-location,"Canton, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Canton-Office-Locations-EI_IE1327.4,21_IL.22,28_IC1154546.htm","https://www.glassdoor.com/Reviews/Acer-Group-Canton-Reviews-EI_IE3802.0,10_IL.11,17_IC1154546.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:22:18.602463+00:00
Acer Group,"Cedar Park, TX",cedar park tx,office-location,"Cedar Park, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Cedar-Park-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139765.htm","https://www.glassdoor.com/Reviews/Acer-Group-Cedar-Park-Reviews-EI_IE3802.0,10_IL.11,21_IC1139765.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:22:25.259802+00:00
Acer Group,"Framingham, MA",framingham ma,office-location,"Framingham, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Framingham-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1154571.htm","https://www.glassdoor.com/Reviews/Acer-Group-Framingham-Reviews-EI_IE3802.0,10_IL.11,21_IC1154571.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:22:32.161016+00:00
Acer Group,"Franklin, MA",franklin ma,office-location,"Franklin, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Franklin-Office-Locations-EI_IE1327.4,21_IL.22,30_IC1154572.htm","https://www.glassdoor.com/Reviews/Acer-Group-Franklin-Reviews-EI_IE3802.0,10_IL.11,19_IC1154572.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:22:38.733773+00:00
Acer Group,"Fuquay-Varina, NC",fuquay varina nc,office-location,"Fuquay-Varina, NC","https://www.glassdoor.com/Location/All-Dell-Technologies-Fuquay-Varina-Office-Locations-EI_IE1327.4,21_IL.22,35_IC3757296.htm","https://www.glassdoor.com/Reviews/Acer-Group-Fuquay-Varina-Reviews-EI_IE3802.0,10_IL.11,24_IC3757296.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:22:45.081454+00:00
Acer Group,"Georgetown, TX",georgetown tx,office-location,"Georgetown, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Georgetown-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139774.htm","https://www.glassdoor.com/Reviews/Acer-Group-Georgetown-Reviews-EI_IE3802.0,10_IL.11,21_IC1139774.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:22:51.231749+00:00
Acer Group,"Hopkinton, MA",hopkinton ma,office-location,"Hopkinton, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Hopkinton-Office-Locations-EI_IE1327.4,21_IL.22,31_IC1154589.htm","https://www.glassdoor.com/Reviews/Acer-Group-Hopkinton-Reviews-EI_IE3802.0,10_IL.11,20_IC1154589.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:22:57.504536+00:00
Acer Group,"India, TX",india tx,office-location,"India, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-India-Office-Locations-EI_IE1327.4,21_IL.22,27_IC3759223.htm","https://www.glassdoor.com/Reviews/Acer-Group-India-Reviews-EI_IE3802.0,10_IL.11,16_IC3759223.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:23:08.905121+00:00
Acer Group,"Land O' Lakes, FL",land o lakes fl,office-location,"Land O' Lakes, FL","https://www.glassdoor.com/Location/All-Dell-Technologies-Land-O-Lakes-Office-Locations-EI_IE1327.4,21_IL.22,34_IC3817049.htm","https://www.glassdoor.com/Reviews/Acer-Group-Land-O-Lakes-Reviews-EI_IE3802.0,10_IL.11,23_IC3817049.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:23:15.955125+00:00
Acer Group,"Leander, TX",leander tx,office-location,"Leander, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Leander-Office-Locations-EI_IE1327.4,21_IL.22,29_IC1139779.htm","https://www.glassdoor.com/Reviews/Acer-Group-Leander-Reviews-EI_IE3802.0,10_IL.11,18_IC1139779.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:23:22.619815+00:00
Acer Group,"Pflugerville, TX",pflugerville tx,office-location,"Pflugerville, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Pflugerville-Office-Locations-EI_IE1327.4,21_IL.22,34_IC1139790.htm","https://www.glassdoor.com/Reviews/Acer-Group-Pflugerville-Reviews-EI_IE3802.0,10_IL.11,23_IC1139790.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:23:29.869966+00:00
Acer Group,"Quincy, MA",quincy ma,office-location,"Quincy, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Quincy-Office-Locations-EI_IE1327.4,21_IL.22,28_IC1154667.htm","https://www.glassdoor.com/Reviews/Acer-Group-Quincy-Reviews-EI_IE3802.0,10_IL.11,17_IC1154667.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:23:35.919687+00:00
Acer Group,"Round Rock, TX",round rock tx,office-location,"Round Rock, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-Round-Rock-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139794.htm","https://www.glassdoor.com/Reviews/Acer-Group-Round-Rock-Reviews-EI_IE3802.0,10_IL.11,21_IC1139794.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:23:42.319865+00:00
Acer Group,"San Marcos, TX",san marcos tx,office-location,"San Marcos, TX","https://www.glassdoor.com/Location/All-Dell-Technologies-San-Marcos-Office-Locations-EI_IE1327.4,21_IL.22,32_IC1139795.htm","https://www.glassdoor.com/Reviews/Acer-Group-San-Marcos-Reviews-EI_IE3802.0,10_IL.11,21_IC1139795.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:23:48.958280+00:00
Acer Group,"Satellite Beach, FL",satellite beach fl,office-location,"Satellite Beach, FL","https://www.glassdoor.com/Location/All-Dell-Technologies-Satellite-Beach-Office-Locations-EI_IE1327.4,21_IL.22,37_IC1154294.htm","https://www.glassdoor.com/Reviews/Acer-Group-Satellite-Beach-Reviews-EI_IE3802.0,10_IL.11,26_IC1154294.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:23:55.942258+00:00
Acer Group,"Wellesley, MA",wellesley ma,office-location,"Wellesley, MA","https://www.glassdoor.com/Location/All-Dell-Technologies-Wellesley-Office-Locations-EI_IE1327.4,21_IL.22,31_IC1154708.htm","https://www.glassdoor.com/Reviews/Acer-Group-Wellesley-Reviews-EI_IE3802.0,10_IL.11,20_IC1154708.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:24:01.979864+00:00
Acer Group,"Domlur, KA",domlur ka,office-location,"Domlur, KA","https://www.glassdoor.com/Location/All-Dell-Technologies-Domlur-Office-Locations-EI_IE1327.4,21_IL.22,28_IC4470560.htm","https://www.glassdoor.com/Reviews/Acer-Group-Domlur-Reviews-EI_IE3802.0,10_IL.11,17_IC4470560.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:24:08.762082+00:00
Acer Group,"Chicago, IL",chicago il,office-location,"Chicago, IL","https://www.glassdoor.com/Location/All-Lenovo-Chicago-Office-Locations-EI_IE8034.4,10_IL.11,18_IC1128808.htm","https://www.glassdoor.com/Reviews/Acer-Group-Chicago-Reviews-EI_IE3802.0,10_IL.11,18_IC1128808.htm",resolved,,pool-location-id,2026-06-28T12:24:20.018607+00:00
Acer Group,"Morrisville, NC",morrisville nc,office-location,"Morrisville, NC","https://www.glassdoor.com/Location/All-Lenovo-Morrisville-Office-Locations-EI_IE8034.4,10_IL.11,22_IC1138956.htm","https://www.glassdoor.com/Reviews/Acer-Group-Morrisville-Reviews-EI_IE3802.0,10_IL.11,22_IC1138956.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:24:27.185759+00:00
Acer Group,"Bratislava, 02",bratislava 02,office-location,"Bratislava, 02","https://www.glassdoor.com/Location/All-Lenovo-Bratislava-Office-Locations-EI_IE8034.4,10_IL.11,21_IC2907054.htm","https://www.glassdoor.com/Reviews/Acer-Group-Bratislava-Reviews-EI_IE3802.0,10_IL.11,21_IC2907054.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:24:33.350764+00:00
Acer Group,"Stuttgart, BW",stuttgart bw,office-location,"Stuttgart, BW","https://www.glassdoor.com/Location/All-Lenovo-Stuttgart-Office-Locations-EI_IE8034.4,10_IL.11,20_IC2507190.htm","https://www.glassdoor.com/Reviews/Acer-Group-Stuttgart-Reviews-EI_IE3802.0,10_IL.11,20_IC2507190.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:24:40.098702+00:00
Acer Group,"Beijing, 22",beijing 22,office-location,"Beijing, 22","https://www.glassdoor.com/Location/All-Lenovo-Beijing-Office-Locations-EI_IE8034.4,10_IL.11,18_IC2398510.htm","https://www.glassdoor.com/Reviews/Acer-Group-Beijing-Reviews-EI_IE3802.0,10_IL.11,18_IC2398510.htm",resolved,,pool-location-id,2026-06-28T12:24:46.864876+00:00
Acer Group,"Changping, 22",changping 22,office-location,"Changping, 22","https://www.glassdoor.com/Location/All-Lenovo-Changping-Office-Locations-EI_IE8034.4,10_IL.11,20_IC2405661.htm","https://www.glassdoor.com/Reviews/Acer-Group-Changping-Reviews-EI_IE3802.0,10_IL.11,20_IC2405661.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:24:53.176593+00:00
Acer Group,"Haidian, 22",haidian 22,office-location,"Haidian, 22","https://www.glassdoor.com/Location/All-Lenovo-Haidian-Office-Locations-EI_IE8034.4,10_IL.11,18_IC2405685.htm","https://www.glassdoor.com/Reviews/Acer-Group-Haidian-Reviews-EI_IE3802.0,10_IL.11,18_IC2405685.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:24:59.541867+00:00
Acer Group,Hong Kong,hong kong,office-location,Hong Kong,"https://www.glassdoor.com/Location/All-Lenovo-Hong-Kong-Office-Locations-EI_IE8034.4,10_IL.11,20_IC2308631.htm","https://www.glassdoor.com/Reviews/Acer-Group-Hong-Kong-Reviews-EI_IE3802.0,10_IL.11,20_IC2308631.htm",resolved,,pool-location-id,2026-06-28T12:25:06.057177+00:00
Acer Group,"Shenzhenzhen, 02",shenzhenzhen 02,office-location,"Shenzhenzhen, 02","https://www.glassdoor.com/Location/All-Lenovo-Shenzhenzhen-Office-Locations-EI_IE8034.4,10_IL.11,23_IC2441398.htm","https://www.glassdoor.com/Reviews/Acer-Group-Shenzhenzhen-Reviews-EI_IE3802.0,10_IL.11,23_IC2441398.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:25:12.389916+00:00
Acer Group,"Xiamen, 07",xiamen 07,office-location,"Xiamen, 07","https://www.glassdoor.com/Location/All-Lenovo-Xiamen-Office-Locations-EI_IE8034.4,10_IL.11,17_IC2564138.htm","https://www.glassdoor.com/Reviews/Acer-Group-Xiamen-Reviews-EI_IE3802.0,10_IL.11,17_IC2564138.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:25:18.374714+00:00
Acer Group,"Buenos Aires, C",buenos aires c,office-location,"Buenos Aires, C","https://www.glassdoor.com/Location/All-Lenovo-Buenos-Aires-Office-Locations-EI_IE8034.4,10_IL.11,23_IC2242084.htm","https://www.glassdoor.com/Reviews/Acer-Group-Buenos-Aires-Reviews-EI_IE3802.0,10_IL.11,23_IC2242084.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:25:29.485968+00:00
Acer Group,"Campinas, SP",campinas sp,office-location,"Campinas, SP","https://www.glassdoor.com/Location/All-Lenovo-Campinas-Office-Locations-EI_IE8034.4,10_IL.11,19_IC2490130.htm","https://www.glassdoor.com/Reviews/Acer-Group-Campinas-Reviews-EI_IE3802.0,10_IL.11,19_IC2490130.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:25:35.859010+00:00
Acer Group,"Indaiatuba, SP",indaiatuba sp,office-location,"Indaiatuba, SP","https://www.glassdoor.com/Location/All-Lenovo-Indaiatuba-Office-Locations-EI_IE8034.4,10_IL.11,21_IC2480058.htm","https://www.glassdoor.com/Reviews/Acer-Group-Indaiatuba-Reviews-EI_IE3802.0,10_IL.11,21_IC2480058.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:25:42.194998+00:00
Acer Group,"Itu, SP",itu sp,office-location,"Itu, SP","https://www.glassdoor.com/Location/All-Lenovo-Itu-Office-Locations-EI_IE8034.4,10_IL.11,14_IC2490672.htm","https://www.glassdoor.com/Reviews/Acer-Group-Itu-Reviews-EI_IE3802.0,10_IL.11,14_IC2490672.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:25:48.470251+00:00
Acer Group,"Martínez, B",mart nez b,office-location,"Martínez, B","https://www.glassdoor.com/Location/All-Lenovo-Martínez-Office-Locations-EI_IE8034.4,10_IL.11,19_IC2207815.htm","https://www.glassdoor.com/Reviews/Acer-Group-Mart%C3%ADnez-Reviews-EI_IE3802.0,10_IL.11,19_IC2207815.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:25:55.138972+00:00
Acer Group,"Sorocaba, SP",sorocaba sp,office-location,"Sorocaba, SP","https://www.glassdoor.com/Location/All-Lenovo-Sorocaba-Office-Locations-EI_IE8034.4,10_IL.11,19_IC2475809.htm","https://www.glassdoor.com/Reviews/Acer-Group-Sorocaba-Reviews-EI_IE3802.0,10_IL.11,19_IC2475809.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:26:01.479930+00:00
Acer Group,"Vicente López, B",vicente l pez b,office-location,"Vicente López, B","https://www.glassdoor.com/Location/All-Lenovo-Vicente-López-Office-Locations-EI_IE8034.4,10_IL.11,24_IC2211608.htm","https://www.glassdoor.com/Reviews/Acer-Group-Vicente-L%C3%B3pez-Reviews-EI_IE3802.0,10_IL.11,24_IC2211608.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:26:08.242226+00:00
Acer Group,Global,global,manual-seed,,,https://www.glassdoor.com/Reviews/Acer-Group-Reviews-E3802.htm,resolved,,review-url-hint,2026-06-28T15:38:11.416539+08:00
Acer Group,Taipei,taipei,manual-seed,"Taipei, TPQ","https://www.glassdoor.com/Location/All-ASUS-Taipei-Office-Locations-EI_IE40093.4,8_IL.9,15_IC3271041.htm","https://www.glassdoor.com/Reviews/Acer-Group-Taipei-Reviews-EI_IE3802.0,10_IL.11,17_IC3271041.htm",resolved,,pool-location-id,2026-06-28T08:14:42.274699+00:00
Acer Group,Hsinchu,hsinchu,manual-seed,"Hsinchu, TXG","https://www.glassdoor.com/Location/All-NVIDIA-Hsinchu-Office-Locations-EI_IE7633.4,10_IL.11,18_IC4915323.htm","https://www.glassdoor.com/Reviews/Acer-Group-Hsinchu-Reviews-EI_IE3802.0,10_IL.11,18_IC4915323.htm",resolved,,pool-location-id,2026-06-28T08:14:51.286412+00:00
Acer Group,Taoyuan,taoyuan,manual-seed,,,,no_result,pool_location_id_not_found,pool-location-id,2026-06-28T08:14:51.368111+00:00
Acer Group,Shanghai,shanghai,manual-seed,"Shanghai, 23","https://www.glassdoor.com/Location/All-NVIDIA-Shanghai-Office-Locations-EI_IE7633.4,10_IL.11,19_IC2416009.htm","https://www.glassdoor.com/Reviews/Acer-Group-Shanghai-Reviews-EI_IE3802.0,10_IL.11,19_IC2416009.htm",resolved,,pool-location-id,2026-06-28T08:14:58.980581+00:00
Acer Group,Shenzhen,shenzhen,manual-seed,"Shenzhenzhen, 02","https://www.glassdoor.com/Location/All-Lenovo-Shenzhenzhen-Office-Locations-EI_IE8034.4,10_IL.11,23_IC2441398.htm","https://www.glassdoor.com/Reviews/Acer-Group-Shenzhenzhen-Reviews-EI_IE3802.0,10_IL.11,23_IC2441398.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:15:07.259881+00:00
Acer Group,Tokyo,tokyo,manual-seed,"Tokyo, 40","https://www.glassdoor.com/Location/All-ASUS-Tokyo-Office-Locations-EI_IE40093.4,8_IL.9,14_IC2851580.htm","https://www.glassdoor.com/Reviews/Acer-Group-Tokyo-Reviews-EI_IE3802.0,10_IL.11,16_IC2851580.htm",resolved,,pool-location-id,2026-06-28T08:15:16.352082+00:00
Acer Group,Seoul,seoul,manual-seed,"Seoul, 11","https://www.glassdoor.com/Location/All-ASUS-Seoul-Office-Locations-EI_IE40093.4,8_IL.9,14_IC3021489.htm","https://www.glassdoor.com/Reviews/Acer-Group-Seoul-Reviews-EI_IE3802.0,10_IL.11,16_IC3021489.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:15:23.950890+00:00
Acer Group,Austin,austin,manual-seed,"Austin, TX","https://www.glassdoor.com/Location/All-NVIDIA-Austin-Office-Locations-EI_IE7633.4,10_IL.11,17_IC1139761.htm","https://www.glassdoor.com/Reviews/Acer-Group-Austin-Reviews-EI_IE3802.0,10_IL.11,17_IC1139761.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:15:32.349138+00:00
Acer Group,Seattle,seattle,manual-seed,,,,no_result,pool_location_id_not_found,pool-location-id,2026-06-28T08:15:32.431800+00:00
Acer Group,London,london,manual-seed,"London, ENG","https://www.glassdoor.com/Location/All-Trend-Micro-Inc-London-Office-Locations-EI_IE8983.4,19_IL.20,26_IC2671300.htm","https://www.glassdoor.com/Reviews/Acer-Group-London-Reviews-EI_IE3802.0,10_IL.11,17_IC2671300.htm",resolved,,pool-location-id,2026-06-28T08:15:41.495852+00:00
Acer Group,Dublin,dublin,manual-seed,,,,no_result,pool_location_id_not_found,pool-location-id,2026-06-28T08:15:41.615582+00:00
Acer Group,Munich,munich,manual-seed,"Munich, BY","https://www.glassdoor.com/Location/All-NVIDIA-Munich-Office-Locations-EI_IE7633.4,10_IL.11,17_IC4990924.htm","https://www.glassdoor.com/Reviews/Acer-Group-Munich-Reviews-EI_IE3802.0,10_IL.11,17_IC4990924.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T08:15:49.361400+00:00
Lenovo,"Ciudad de Mexico, MEX",ciudad de mexico mex,office-location,"Ciudad de Mexico, MEX","https://www.glassdoor.com/Location/All-ASUS-Ciudad-de-Mexico-Office-Locations-EI_IE40093.4,8_IL.9,25_IC5017436.htm","https://www.glassdoor.com/Reviews/Lenovo-Ciudad-de-Mexico-Reviews-EI_IE8034.0,6_IL.7,23_IC5017436.htm",resolved,,pool-location-id,2026-06-28T12:26:14.429902+00:00
Lenovo,"Fremont, CA",fremont ca,office-location,"Fremont, CA","https://www.glassdoor.com/Location/All-ASUS-Fremont-Office-Locations-EI_IE40093.4,8_IL.9,16_IC1147355.htm","https://www.glassdoor.com/Reviews/Lenovo-Fremont-Reviews-EI_IE8034.0,6_IL.7,14_IC1147355.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:26:21.541681+00:00
Lenovo,"Markham, ON",markham on,office-location,"Markham, ON","https://www.glassdoor.com/Location/All-ASUS-Markham-Office-Locations-EI_IE40093.4,8_IL.9,16_IC2280736.htm","https://www.glassdoor.com/Reviews/Lenovo-Markham-Reviews-EI_IE8034.0,6_IL.7,14_IC2280736.htm",resolved,,pool-location-id,2026-06-28T12:26:27.701957+00:00
Lenovo,"Barcelona, CT",barcelona ct,office-location,"Barcelona, CT","https://www.glassdoor.com/Location/All-ASUS-Barcelona-Office-Locations-EI_IE40093.4,8_IL.9,18_IC2547194.htm","https://www.glassdoor.com/Reviews/Lenovo-Barcelona-Reviews-EI_IE8034.0,6_IL.7,16_IC2547194.htm",resolved,,pool-location-id,2026-06-28T12:26:39.372384+00:00
Lenovo,"Budapest, BU",budapest bu,office-location,"Budapest, BU","https://www.glassdoor.com/Location/All-ASUS-Budapest-Office-Locations-EI_IE40093.4,8_IL.9,17_IC3125126.htm","https://www.glassdoor.com/Reviews/Lenovo-Budapest-Reviews-EI_IE8034.0,6_IL.7,15_IC3125126.htm",resolved,,pool-location-id,2026-06-28T12:26:45.636066+00:00
Lenovo,"Emmen, DR",emmen dr,office-location,"Emmen, DR","https://www.glassdoor.com/Location/All-ASUS-Emmen-Office-Locations-EI_IE40093.4,8_IL.9,14_IC3060162.htm","https://www.glassdoor.com/Reviews/Lenovo-Emmen-Reviews-EI_IE8034.0,6_IL.7,12_IC3060162.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:26:52.214197+00:00
Lenovo,"Hemel Hempstead, ENG",hemel hempstead eng,office-location,"Hemel Hempstead, ENG","https://www.glassdoor.com/Location/All-ASUS-Hemel-Hempstead-Office-Locations-EI_IE40093.4,8_IL.9,24_IC2669775.htm","https://www.glassdoor.com/Reviews/Lenovo-Hemel-Hempstead-Reviews-EI_IE8034.0,6_IL.7,22_IC2669775.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:26:58.822215+00:00
Lenovo,"Milan, LOM",milan lom,office-location,"Milan, LOM","https://www.glassdoor.com/Location/All-ASUS-Milan-Office-Locations-EI_IE40093.4,8_IL.9,14_IC2802090.htm","https://www.glassdoor.com/Reviews/Lenovo-Milan-Reviews-EI_IE8034.0,6_IL.7,12_IC2802090.htm",resolved,,pool-location-id,2026-06-28T12:27:05.094328+00:00
Lenovo,"Moravská Ostrava, MO",moravsk ostrava mo,office-location,"Moravská Ostrava, MO","https://www.glassdoor.com/Location/All-ASUS-Moravská-Ostrava-Office-Locations-EI_IE40093.4,8_IL.9,25_IC2288209.htm","https://www.glassdoor.com/Reviews/Lenovo-Moravsk%C3%A1-Ostrava-Reviews-EI_IE8034.0,6_IL.7,23_IC2288209.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:27:11.776701+00:00
Lenovo,"Noisy-le-Grand, A8",noisy le grand a8,office-location,"Noisy-le-Grand, A8","https://www.glassdoor.com/Location/All-ASUS-Noisy-le-Grand-Office-Locations-EI_IE40093.4,8_IL.9,23_IC3100822.htm","https://www.glassdoor.com/Reviews/Lenovo-Noisy-le-Grand-Reviews-EI_IE8034.0,6_IL.7,21_IC3100822.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:27:17.731920+00:00
Lenovo,"Ratingen, NW",ratingen nw,office-location,"Ratingen, NW","https://www.glassdoor.com/Location/All-ASUS-Ratingen-Office-Locations-EI_IE40093.4,8_IL.9,17_IC2584004.htm","https://www.glassdoor.com/Reviews/Lenovo-Ratingen-Reviews-EI_IE8034.0,6_IL.7,15_IC2584004.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:27:23.832062+00:00
Lenovo,"Üsküdar, T34",sk dar t34,office-location,"Üsküdar, T34","https://www.glassdoor.com/Location/All-ASUS-Üsküdar-Office-Locations-EI_IE40093.4,8_IL.9,16_IC3361446.htm","https://www.glassdoor.com/Reviews/Lenovo-%C3%9Csk%C3%BCdar-Reviews-EI_IE8034.0,6_IL.7,14_IC3361446.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:27:30.776617+00:00
Lenovo,"Warsaw, MZ",warsaw mz,office-location,"Warsaw, MZ","https://www.glassdoor.com/Location/All-ASUS-Warsaw-Office-Locations-EI_IE40093.4,8_IL.9,15_IC3094484.htm","https://www.glassdoor.com/Reviews/Lenovo-Warsaw-Reviews-EI_IE8034.0,6_IL.7,13_IC3094484.htm",resolved,,pool-location-id,2026-06-28T12:27:37.215799+00:00
Lenovo,"Bangkok, 10",bangkok 10,office-location,"Bangkok, 10","https://www.glassdoor.com/Location/All-ASUS-Bangkok-Office-Locations-EI_IE40093.4,8_IL.9,16_IC3179725.htm","https://www.glassdoor.com/Reviews/Lenovo-Bangkok-Reviews-EI_IE8034.0,6_IL.7,14_IC3179725.htm",resolved,,pool-location-id,2026-06-28T12:27:47.995180+00:00
Lenovo,"Dubai, DU",dubai du,office-location,"Dubai, DU","https://www.glassdoor.com/Location/All-ASUS-Dubai-Office-Locations-EI_IE40093.4,8_IL.9,14_IC2204498.htm","https://www.glassdoor.com/Reviews/Lenovo-Dubai-Reviews-EI_IE8034.0,6_IL.7,12_IC2204498.htm",resolved,,pool-location-id,2026-06-28T12:27:54.701013+00:00
Lenovo,"Jakarta, JK",jakarta jk,office-location,"Jakarta, JK","https://www.glassdoor.com/Location/All-ASUS-Jakarta-Office-Locations-EI_IE40093.4,8_IL.9,16_IC2709872.htm","https://www.glassdoor.com/Reviews/Lenovo-Jakarta-Reviews-EI_IE8034.0,6_IL.7,14_IC2709872.htm",resolved,,pool-location-id,2026-06-28T12:28:00.665903+00:00
Lenovo,"Kuala Lumpur, 14",kuala lumpur 14,office-location,"Kuala Lumpur, 14","https://www.glassdoor.com/Location/All-ASUS-Kuala-Lumpur-Office-Locations-EI_IE40093.4,8_IL.9,21_IC2986682.htm","https://www.glassdoor.com/Reviews/Lenovo-Kuala-Lumpur-Reviews-EI_IE8034.0,6_IL.7,19_IC2986682.htm",resolved,,pool-location-id,2026-06-28T12:28:06.842537+00:00
Lenovo,"Manila, D9",manila d9,office-location,"Manila, D9","https://www.glassdoor.com/Location/All-ASUS-Manila-Office-Locations-EI_IE40093.4,8_IL.9,15_IC2363570.htm","https://www.glassdoor.com/Reviews/Lenovo-Manila-Reviews-EI_IE8034.0,6_IL.7,13_IC2363570.htm",resolved,,pool-location-id,2026-06-28T12:28:13.633340+00:00
Lenovo,"Mumbai, MH",mumbai mh,office-location,"Mumbai, MH","https://www.glassdoor.com/Location/All-ASUS-Mumbai-Office-Locations-EI_IE40093.4,8_IL.9,15_IC2851180.htm","https://www.glassdoor.com/Reviews/Lenovo-Mumbai-Reviews-EI_IE8034.0,6_IL.7,13_IC2851180.htm",resolved,,pool-location-id,2026-06-28T12:28:19.648851+00:00
Lenovo,"Seoul, 11",seoul 11,office-location,"Seoul, 11","https://www.glassdoor.com/Location/All-ASUS-Seoul-Office-Locations-EI_IE40093.4,8_IL.9,14_IC3021489.htm","https://www.glassdoor.com/Reviews/Lenovo-Seoul-Reviews-EI_IE8034.0,6_IL.7,12_IC3021489.htm",resolved,,pool-location-id,2026-06-28T12:28:26.997512+00:00
Lenovo,Singapore,singapore,office-location,Singapore,"https://www.glassdoor.com/Location/All-ASUS-Singapore-Office-Locations-EI_IE40093.4,8_IL.9,18_IC3235921.htm","https://www.glassdoor.com/Reviews/Lenovo-Singapore-Reviews-EI_IE8034.0,6_IL.7,16_IC3235921.htm",resolved,,pool-location-id,2026-06-28T08:16:07.617686+00:00
